Date,returns,dd_10,sortino_20,sortino_60,target_SMA_120
1964-09-17,83.79000091552734,0.0022183520119149,0.122639410394972,0.1283479622228721,85.38616701761882
1964-09-18,83.4800033569336,0.0021427867986521,0.2101799517099791,0.1548183580982113,85.41725031534831
1964-09-21,83.86000061035156,0.002281246267516,0.1463862837521432,0.136148943777826,85.44541695912679
1964-09-22,83.88999938964844,0.0022035386450179,0.2048443152444613,0.1539648168061597,85.47241694132487
1964-09-23,83.91000366210938,0.0021284780294126,0.2044190525793816,0.1540109935746136,85.4983335494995
1964-09-24,84.0,0.002055974253928,0.2023405670635627,0.1535512068067748,85.52175019582113
1964-09-25,84.20999908447266,0.0019859402232032,0.2124799374887609,0.1566787897145532,85.54366683959961
1964-09-28,84.27999877929688,0.0019182918086651,0.2438345026705982,0.1659725458651097,85.56491686503092
1964-09-29,84.23999786376953,0.0018529477474685,0.2501014181371817,0.1680271966640823,85.58733355204264
1964-09-30,84.18000030517578,0.0017940407423127,0.2362000921884443,0.1643473218953027,85.61158351898193
1964-10-01,84.08000183105469,0.0017427097426176,0.2184545006057968,0.1595908338071455,85.63458347320557
1964-10-02,84.36000061035156,0.0017112182474215,0.1926464172379931,0.1526215256701781,85.64991677602133
1964-10-05,84.73999786376953,0.0016529278719035,0.2404931549265759,0.1658911420973041,85.66066678365071
1964-10-06,84.79000091552734,0.0015966230805641,0.3075237412143833,0.1843914176186955,85.67241675059
1964-10-07,84.80000305175781,0.0015422362371167,0.3097393660468687,0.1853559991505707,85.6837500890096
1964-10-08,85.04000091552734,0.0014897020092154,0.304052322532617,0.1841906730805238,85.69441674550374
1964-10-09,85.22000122070312,0.0014389572899735,0.345065273953096,0.1953402516442803,85.70533339182536
1964-10-12,85.23999786376953,0.0013899411221566,0.3737582547538642,0.2032597713337381,85.71608339945475
1964-10-13,84.95999908447266,0.0013425946249577,0.3690304739893956,0.2025260109476554,85.72891674041747
1964-10-14,84.79000091552734,0.0015513895720634,0.2859575417496861,0.1836586830423827,85.74358342488607
1964-10-15,84.25,0.0015856496396657,0.2391345062506762,0.17209660452009,85.76683343251547
1964-10-16,84.83000183105469,0.0022537754358479,0.1029849856383485,0.1359265108505226,85.78958339691162
1964-10-19,84.93000030517578,0.0021770035707239,0.2037516256139159,0.1652198274247129,85.81466674804688
1964-10-20,85.18000030517578,0.0021028468371613,0.216366736173476,0.1689409771143248,85.83850008646647
1964-10-21,85.0999984741211,0.0020312161541788,0.2568637745028111,0.1806407747062108,85.86466674804687
1964-10-22,84.94000244140625,0.0019770361686065,0.2343176458362872,0.1745454103658682,85.89141674041748
1964-10-23,85.13999938964844,0.0019708063630466,0.1946786425855464,0.1637619312217477,85.919500096639
1964-10-26,85.0,0.001903673463343,0.2275272860445126,0.1729696991849612,85.94833342234294
1964-10-27,85.0,0.0018874994002994,0.1918166457215795,0.1633294977821418,85.97583344777425
1964-10-28,84.69000244140625,0.001823204241573,0.1861959032728634,0.1617461059238316,86.00991675059001
1964-10-29,84.7300033569336,0.0019988613007974,0.1121459490010388,0.1413849761023281,86.04450003306071
1964-10-30,84.86000061035156,0.0019307727469222,0.1157037831076377,0.1421144771485687,86.07808335622151
1964-11-02,85.18000030517578,0.0018650035391501,0.1370329813069001,0.147784071467877,86.11025002797444
1964-11-04,85.13999938964844,0.0018014746720385,0.1963510202004433,0.16389655217626,86.14241669972738
1964-11-05,85.16000366210938,0.0017443501061114,0.182261521802279,0.1600528036375948,86.1738333384196
1964-11-06,85.2300033569336,0.0016849311378569,0.1808145447122896,0.1595839790282104,86.20616664886475
1964-11-09,85.19000244140625,0.0016275361977927,0.1899249337123805,0.1619131732440155,86.23983332316081
1964-11-10,84.83999633789062,0.0015767830017,0.1753878323285427,0.1580319959128009,86.27875003814697
1964-11-11,85.08000183105469,0.0018587138652755,0.0865102255413698,0.1343660584161633,86.31733334859213
1964-11-12,85.19000244140625,0.0017953992475459,0.1317903377227452,0.1463815477176736,86.35674997965495
1964-11-13,85.20999908447266,0.0017342413581289,0.1499422731310266,0.1510575773107403,86.39541664123536
1964-11-16,85.6500015258789,0.0016751667309407,0.1490738077970513,0.1506438291357808,86.42883332570393
1964-11-17,86.02999877929688,0.0016181044024219,0.2383955929669906,0.174047823200935,86.45816669464111
1964-11-18,86.22000122070312,0.0015629858262925,0.3142857922601333,0.1939316134932101,86.48916670481364
1964-11-19,86.18000030517578,0.0015097447912106,0.348100497570079,0.2029367625130681,86.5232500076294
1964-11-20,86.27999877929688,0.0014632532809743,0.3300479031239258,0.1987415444178749,86.55508333841959
1964-11-23,86.0,0.0014134095025115,0.3443747180471722,0.2026454715072869,86.58458334604899
1964-11-24,85.7300033569336,0.0016035916521439,0.2552859323233187,0.1824746575862866,86.61566664377848
1964-11-25,85.44000244140625,0.0017496954722356,0.1785064362820766,0.1633843674789608,86.65091660817464
1964-11-27,85.16000366210938,0.0019040248878484,0.103984444570962,0.1432551928851461,86.68441658020019
1964-11-30,84.41999816894531,0.0020258578982384,0.0389970899001253,0.1242118505187556,86.72049992879232
1964-12-01,83.55000305175781,0.002988337894658,-0.0892994698787376,0.0745328031448826,86.75833320617676
1964-12-02,83.79000091552734,0.0039393310832727,-0.1834844831270098,0.0239652756765542,86.79841651916504
1964-12-03,84.18000030517578,0.003805143004996,-0.1503795583331653,0.0352365182629127,86.83274987538655
1964-12-04,84.3499984741211,0.0036755258652798,-0.0973985366299779,0.0540099588586419,86.86183319091796
1964-12-07,84.33000183105469,0.0035503239611767,-0.0743954997220349,0.0616380187744019,86.89591649373372
1964-12-08,84.0,0.0034299357094319,-0.0775600477359793,0.0596425899446862,86.93524983723958
1964-12-09,83.45999908447266,0.0034649878641463,-0.1205322669670943,0.0413193388585458,86.9654998143514
1964-12-10,83.44999694824219,0.0037399927512667,-0.1809274385969556,0.0125192132046873,86.99424985249837
1964-12-11,83.66000366210938,0.0036127280009812,-0.1807683347800695,0.0113288064389462,87.02299982706705
1964-12-14,83.44999694824219,0.0034896652226718,-0.1512460256456514,0.0211493664476796,87.05158316294352
1964-12-15,83.22000122070312,0.0034329719396679,-0.1768113888905425,0.0097826364434843,87.07416648864746
1964-12-16,83.55000305175781,0.0033920730365933,-0.2040725638587603,-0.0025060921020895,87.0865831375122
1964-12-17,83.9000015258789,0.0032765265764119,-0.1569279980582461,0.0135300505867695,87.09349981943767
1964-12-18,84.29000091552734,0.003164916052844,-0.1072323234155239,0.0305096143611356,87.10041650136311
1964-12-21,84.37999725341797,0.0030571073934394,-0.0521376985007438,0.0494386689867223,87.09733320871989
1964-12-22,84.33000183105469,0.0029529710927479,-0.0401715358373286,0.0530799322969622,87.09866650899251
1964-12-23,84.1500015258789,0.0028565025431818,-0.0485717909599663,0.0495601462795352,87.10741647084554
1964-12-24,84.1500015258789,0.0028140603227214,-0.0755191862874413,0.0392241793393067,87.12066644032797
1964-12-28,84.06999969482422,0.0027182030975026,-0.0761123861561398,0.0383460005013013,87.13124974568684
1964-12-29,83.80999755859375,0.0026371232092335,-0.0887039564893356,0.0332942013313779,87.14158312479655
1964-12-30,84.30000305175781,0.0026704323008871,-0.1263906483201058,0.0187120487251627,87.14916642506917
1964-12-31,84.75,0.0025794675733612,-0.0508484647337889,0.0434667548084789,87.14849974314372
1965-01-04,84.2300033569336,0.0024916014383932,0.018041351861554,0.0659996943078226,87.14291636149089
1965-01-05,84.62999725341797,0.0028859926488031,-0.0607864992604727,0.036546967736943,87.12983303070068
1965-01-06,84.88999938964844,0.002787685144489,-0.0027078391876968,0.0561464740938522,87.10241635640462
1965-01-07,85.26000213623047,0.002692726354666,0.0342436379314197,0.0684942227576282,87.07866636912028
1965-01-08,85.37000274658203,0.0026010022098252,0.0877036251101232,0.0864437753092564,87.06824970245361
1965-01-11,85.4000015258789,0.002512402526084,0.101147090005341,0.0909617177025897,87.06058305104574
1965-01-12,85.61000061035156,0.0024268208728271,0.1021327845715904,0.0913410108859329,87.05683307647705
1965-01-13,85.83999633789062,0.0023441544448568,0.1316758678229562,0.1010755507102737,87.04974975585938
1965-01-14,85.83999633789062,0.0022643039388978,0.1643827014218832,0.1118259392216285,87.03999977111816
1965-01-15,86.20999908447266,0.002187173434309,0.1594982830473676,0.1105218086814377,87.03316644032796
1965-01-18,86.48999786376953,0.0021126702778584,0.2160592848877588,0.1286642761316172,87.02666645050049
1965-01-19,86.62999725341797,0.0020407049724232,0.2573110646731393,0.1419984003437185,87.01883316040039
1965-01-20,86.5999984741211,0.0019711910694811,0.2746220356930594,0.1479051149416023,87.0104164759318
1965-01-21,86.5199966430664,0.0019061533743492,0.2623491312462888,0.14475821061743,87.00499986012777
1965-01-22,86.73999786376953,0.0018566920491884,0.2407215626907796,0.1388489695367709,86.9964998881022
1965-01-25,86.86000061035156,0.001793446301937,0.2736734389032261,0.149161446812785,86.986749903361
1965-01-26,86.94000244140625,0.0017323549370169,0.2884361644726859,0.1540672832999453,86.9758331934611
1965-01-27,87.2300033569336,0.0016733445682569,0.2958663192507291,0.1568060795608193,86.95349985758463
1965-01-28,87.4800033569336,0.0016163443092884,0.3427572343080023,0.1709449699204676,86.92508316040039
1965-01-29,87.55999755859375,0.0015612856883926,0.3819590517264911,0.1828603296887513,86.89416650136312
1965-02-01,87.58000183105469,0.0015081025662489,0.3883122162920741,0.1854595656303851,86.8649164835612
1965-02-02,87.55000305175781,0.0014567310564846,0.3829731755097145,0.1847637482375831,86.83574981689453
1965-02-03,87.62999725341797,0.0014098995421372,0.3675527898918304,0.1812883433042896,86.80441652933756
1965-02-04,87.56999969482422,0.0013618731878848,0.3748087950627601,0.183952756272441,86.77491652170816
1965-02-05,87.29000091552734,0.0013273690979868,0.3524084843687649,0.1787090180166367,86.7531665166219
1965-02-08,86.94999694824219,0.0015266809812939,0.2711447873025168,0.1594516866285928,86.73899987538655
1965-02-09,87.23999786376953,0.00178736040768,0.181693634312216,0.1365218014857371,86.72383321126303
1965-02-10,86.45999908447266,0.0017264763506601,0.2325349568268429,0.1511493147828064,86.71549987792969
1965-02-11,85.54000091552734,0.0028605275327476,0.0541631774156091,0.0978674382231552,86.71758321126302
1965-02-12,86.16999816894531,0.0039113282125254,-0.0730946611485544,0.0437846481393375,86.71441656748453
1965-02-15,86.06999969482422,0.0037780940148269,0.0057290580406522,0.0734249133546004,86.71441656748453
1965-02-16,85.66999816894531,0.0036617479015012,-0.0087744357781925,0.0674372494682832,86.71599992116292
1965-02-17,85.7699966430664,0.0037367903335133,-0.0599337019941048,0.046060408417053,86.71683330535889
1965-02-18,86.05000305175781,0.0036095015367157,-0.0478479918841251,0.0500065848019002,86.71749992370606
1965-02-19,86.20999908447266,0.0034865486636237,-0.012524253462754,0.0627099581481552,86.71891657511394
1965-02-23,86.63999938964844,0.0033677840167585,0.0069492632213099,0.0695170844125816,86.71999988555908
1965-02-24,87.16999816894531,0.0032530649297595,0.0622798675539939,0.0895191195621561,86.71749992370606
1965-02-25,87.19999694824219,0.0031422535960061,0.1307659999057952,0.1143022234127115,86.71616662343344
1965-02-26,87.43000030517578,0.003035216903077,0.130763462518862,0.1144506764388761,86.71249993642171
1965-03-01,87.25,0.0029318262728488,0.158553174830958,0.1244666167602305,86.70866661071777
1965-03-02,87.4000015258789,0.002881738571232,0.1273158459298701,0.1137601281810934,86.7027499516805
1965-03-03,87.26000213623047,0.002783575976417,0.1445593102384265,0.1198931693327858,86.6969165802002
1965-03-04,86.9800033569336,0.0027205729669715,0.1191363332515999,0.1112908315341523,86.69466654459636
1965-03-05,86.80000305175781,0.0027563730277427,0.0722487067673625,0.0950717849681211,86.69474983215332
1965-03-08,86.83000183105469,0.0027159145547798,0.0423168444536086,0.0844979102448318,86.6973331451416
1965-03-09,86.69000244140625,0.0026234005347176,0.0440485750559454,0.0848530271391471,86.70158309936524
1965-03-10,86.54000091552734,0.0025682131898683,0.0201610059556173,0.0764120935720509,86.70716641743978
1965-03-11,86.9000015258789,0.0025208869130038,-0.004960518009879,0.0674636233190487,86.70941638946533
1965-03-12,87.20999908447266,0.0024350162503816,0.0482513778661036,0.0848079239495204,86.7090830485026
1965-03-15,87.23999786376953,0.0023520706577659,0.0935007805335258,0.0995230433432082,86.71249974568686
1965-03-16,87.12999725341797,0.0022719504965343,0.0945266195615546,0.0998083294500014,86.72024974822997
1965-03-17,87.0199966430664,0.0022187145080935,0.072779006594339,0.0927217089338038,86.73141644795736
1965-03-18,86.80999755859375,0.0021679271331415,0.0512144681150597,0.085647633241742,86.74683316548665
1965-03-19,86.83999633789062,0.0021854304357014,0.0132214678421719,0.073076167882643,86.7639165242513
1965-03-22,86.83000183105469,0.002110986652182,0.0157640626933118,0.07353399532874,86.78299986521402
1965-03-23,86.93000030517578,0.0020392962210689,0.0115821956810816,0.0718831974857069,86.80341650644938
1965-03-24,87.08999633789062,0.0019698303053696,0.026228234365717,0.0760714229608551,86.8195831934611
1965-03-25,86.83999633789062,0.0019027306537736,0.051284129700396,0.0834499621130846,86.84191652933757
1965-03-26,86.19999694824219,0.001982764415041,0.0037328685174774,0.068331083623702,86.87374986012777
1965-03-29,86.02999877929688,0.0027078374017355,-0.094978656280114,0.0312469527665713,86.90724989573161
1965-03-30,86.19999694824219,0.0026650190449638,-0.120262388412613,0.0215234876684037,86.93958326975505
1965-03-31,86.16000366210938,0.0025742387128072,-0.0939301050436307,0.0295340823386664,86.96999988555908
1965-04-01,86.31999969482422,0.0024894489815629,-0.1006221023401323,0.0265873354016435,87.00249989827473
1965-04-02,86.52999877929688,0.0024046492102966,-0.07542943914424,0.0341232032220517,87.03024991353352
1965-04-05,86.52999877929688,0.0023227380305459,-0.0422060294552605,0.044268939264842,87.05933322906495
1965-04-06,86.5,0.0022436170462796,-0.0436639618037701,0.0433149517348627,87.09391657511394
1965-04-07,86.55000305175781,0.0021690480426579,-0.0501454092217568,0.0407660528672464,87.12624988555908
1965-04-08,87.04000091552734,0.0020951623035865,-0.0430143484396038,0.0424934939601892,87.15108318328858
1965-04-09,87.55999755859375,0.0020237933840281,0.0402605522732232,0.0677838699755297,87.17108319600423
1965-04-12,87.94000244140625,0.0019548555518705,0.1282960777242934,0.0945287438500423,87.18741652170817
1965-04-13,88.04000091552734,0.0018882659953521,0.1910777657181874,0.1136304970160585,87.20441652933756
1965-04-14,88.23999786376953,0.0018239447235841,0.203367802998535,0.1176298100336627,87.22433319091797
1965-04-15,88.1500015258789,0.0017618144704606,0.2339466414344376,0.127017713778694,87.24424985249837
1965-04-19,88.51000213623047,0.0017221660138926,0.2098346550310579,0.120544566174144,87.26058317820231
1965-04-20,88.45999908447266,0.0016635027172585,0.2713567894506801,0.1387074884997734,87.28049983978272
1965-04-21,88.30000305175781,0.0016134784423577,0.254223464117527,0.1343925915251248,87.30608317057292
1965-04-22,88.77999877929688,0.0016274043135432,0.2131450484165896,0.1236548206292746,87.32749983469645
1965-04-23,88.87999725341797,0.0015719689483004,0.3002203411576166,0.1486170084775509,87.34799982706706
1965-04-26,88.88999938964844,0.0015184219151051,0.3121175174216541,0.1525313264921582,87.36716651916504
1965-04-27,89.04000091552734,0.0014666988904357,0.306054677317326,0.1514590323783511,87.38666648864746
1965-04-28,89.0,0.0014167377418656,0.3286336424016834,0.1581949204421362,87.40899982452393
1965-04-29,88.93000030517578,0.0013734099169176,0.3115610066138201,0.1542477633959887,87.43291651407877
1965-04-30,89.11000061035156,0.0013421611607126,0.2876618190976415,0.1485470642123355,87.45516649881999
1965-05-03,89.2300033569336,0.0012964422244043,0.3183057231690896,0.1571174041784186,87.47774982452393
1965-05-04,89.51000213623047,0.0012522806429042,0.3359574689495038,0.1622661409795512,87.49833316802979
1965-05-05,89.70999908447266,0.0012096233669905,0.3889393346622303,0.1765386324090279,87.51466649373373
1965-05-06,89.91999816894531,0.0011684191544925,0.4239566136449213,0.1861907859128811,87.53366648356119
1965-05-07,89.8499984741211,0.001128618508736,0.461276659828544,0.1963993620174663,87.55583318074544
1965-05-10,89.66000366210938,0.001108644579761,0.4323913015424475,0.1903062132898814,87.57708314259847
1965-05-11,89.55000305175781,0.0012028538830186,0.3667311869465594,0.1764490676368321,87.60099976857504
1965-05-12,89.94000244140625,0.001204528098601,0.3286121677791473,0.1679394346398451,87.62008310953776
1965-05-13,90.2699966430664,0.0011634974496495,0.4109153999080214,0.1889421399276164,87.63708311716715
