Date,returns,dd_10,sortino_20,sortino_60,target_returns_20
1969-10-06,0.0020367141341113,0.0046169005288378,-0.1787187993232378,-0.1535721212134436,0.0395790314000388
1969-10-07,-0.0031104323408843,0.0044596319478367,-0.1634600272067418,-0.1485950479688473,0.0433068496259929
1969-10-08,-0.0045219519492203,0.0043822765442206,-0.1830473191575772,-0.1552414739926034,0.0522424634339913
1969-10-09,0.0038772328191321,0.0043917689708936,-0.210666025390231,-0.1647281460275303,0.0486724220531655
1969-10-10,0.0056809069625671,0.004242169197231,-0.1814475118126524,-0.1553541358036151,0.049014132859666
1969-10-13,0.0105259117596947,0.0040976653410514,-0.1392463388565729,-0.1417084564967521,0.0392003600324697
1969-10-14,0.0120894391889905,0.0039580838166977,-0.0614958122419875,-0.1166568900567956,0.0244632397223014
1969-10-15,0.0002090092229138,0.0038232569514778,0.0279063808620828,-0.087899188143311,0.0224171172452374
1969-10-16,0.0067677025705537,0.0036930227842469,0.0269630664510886,-0.0875387094726048,0.010836531219347
1969-10-17,-0.0011420922963196,0.0035672248708513,0.0767861258439063,-0.0714132505639524,0.0083794785130013
1969-10-20,0.002075519082302,0.0034583640538639,0.0642930503257136,-0.0743851143397546,-0.0005184364885275
1969-10-21,0.0076422749201459,0.0033405594782749,0.0776741302742544,-0.0695558048656543,-0.0083682246059355
1969-10-22,0.0064606171163283,0.003226767759,0.1364031339962957,-0.0511168697257531,-0.0199252993854974
1969-10-23,-0.003789269164554,0.0031168522034215,0.1853814288196689,-0.0355865116266082,-0.026512915294008
1969-10-24,0.0067492193608771,0.0031663462528146,0.1458341094191093,-0.045243844761152,-0.0394979943887801
1969-10-27,-0.0015299255658396,0.0030584888755487,0.1980927085236713,-0.0289219081198728,-0.0494845305600586
1969-10-28,-0.0031692256844459,0.0029807161727271,0.1787761801222347,-0.0332163637597049,-0.0495379462066143
1969-10-29,-0.0087418266186274,0.0029937109520588,0.1440978026648463,-0.0415246744418238,-0.0372517927662432
1969-10-30,0.0012388021394844,0.0036714729987264,0.0577099153550733,-0.0626286542011218,-0.0327176375400819
1969-10-31,0.0019582839385501,0.0035464091501364,0.0647163835874789,-0.0598671328165776,-0.0409850515520231
1969-11-03,0.00030883593839,0.0034256054353483,0.0777905056033435,-0.0553129074334509,-0.0474272223292207
1969-11-04,0.0006173858850697,0.0033089167385653,0.0768050303909321,-0.0548594746741853,-0.0588965864802482
1969-11-05,0.004413661858778,0.0031962028871677,0.0785266369228552,-0.0536617342303441,-0.0600423214127072
1969-11-06,0.0003071914383063,0.0030873284833298,0.113802867366942,-0.0428549696878438,-0.0627449145946519
1969-11-07,0.0060226177690676,0.0029821627413727,0.1121556347977468,-0.0425209243378301,-0.0785173715575773
1969-11-10,0.0007121389324984,0.002880579330658,0.1628522086365717,-0.0275373885860698,-0.082426969381709
1969-11-11,-0.0026476811211777,0.0027824562238326,0.1641888785821172,-0.026201987906584,-0.0805526373831613
1969-11-12,-0.0018371132541501,0.0027736353422899,0.1324742512612765,-0.0335565532496225,-0.0782736093579208
1969-11-13,-0.0048128834553367,0.0027210080709483,0.1095277245686175,-0.03882210536032,-0.0702621247659633
1969-11-14,-0.0035991450026653,0.002908484561824,0.0566268396681536,-0.0515539778179174,-0.0696406124605939
1969-11-17,-0.0068223959192268,0.0029597753019796,0.0183824495631074,-0.0611359618499773,-0.0719162454033304
1969-11-18,-0.000207513197262,0.0033601496911841,-0.0468407926466403,-0.0782737413530631,-0.0775214500903409
1969-11-19,-0.0050964576632335,0.003246134864448,-0.0504629708420941,-0.0790774975827852,-0.0567414088305406
1969-11-20,-0.0103768850730645,0.0034016359384958,-0.0965409970313975,-0.091951727648744,-0.0379025066490577
1969-11-21,-0.0062358597338949,0.0042434930906178,-0.1712910062177798,-0.1155849487222982,-0.040459794650733
1969-11-24,-0.0115164617371181,0.0044051581766162,-0.214206645019938,-0.1300771541514181,-0.0328147880458677
1969-11-25,-0.0032226413310016,0.0051949644651539,-0.2733266706890384,-0.1536061869733353,-0.0191185717932045
1969-11-26,0.0035443268217436,0.00508683138489,-0.2921248145817934,-0.160902723327194,-0.0149062738766074
1969-11-28,0.0057729573656457,0.0049135552337803,-0.2628589087190404,-0.1519583217898983,-0.0276684416502481
1969-12-01,-0.006309130073391,0.0047461815044872,-0.2167712332365637,-0.137494769300444,-0.0175310490174398
1969-12-02,-0.0061333348388075,0.0048665546339326,-0.2551930287811199,-0.1515158952530944,-0.0063884573312842
1969-12-03,-0.0108519782659577,0.0049615019819061,-0.2904431365267249,-0.1649144064203902,0.0146225022185637
1969-12-04,0.0032679269263189,0.0055546743491202,-0.3376119806937411,-0.1857605094083558,0.0162886096153416
1969-12-05,-0.0023954017436382,0.0053654617491622,-0.3110694162532136,-0.1775216057596403,0.0118126144078329
1969-12-08,-0.0097498391938577,0.0052196335902309,-0.323427484476838,-0.1827463643819333,0.0195133566913137
1969-12-09,-0.0031974588916332,0.0056379010631582,-0.3646537020376373,-0.2012622035916337,0.0232504848250831
1969-12-10,-0.00077334912263,0.0055083548696762,-0.3796408289200768,-0.2079323949077008,0.0209981262522269
1969-12-11,0.0004419147710903,0.0053244824223189,-0.3803878339096659,-0.2092820313269852,0.0129515623022742
1969-12-12,0.0031986011366207,0.0051431110044396,-0.3728556052316694,-0.2077343177466608,0.0121492288034463
1969-12-15,-0.0029776326972958,0.0049679177628814,-0.3457214820179328,-0.1995048178858139,0.0121852388150252
1969-12-16,-0.0090980288619633,0.0048601642591484,-0.3611593374087428,-0.2058841798462,0.0216105330374318
1969-12-17,-0.0058127178842726,0.0052519036130165,-0.3986820951124574,-0.2229446982903195,0.0190989734717259
1969-12-18,0.0156835835965667,0.0052913169517054,-0.4245432738620276,-0.234405810257653,-0.0106513718984562
1969-12-19,0.0084620171084184,0.0051110752715081,-0.3098153733517091,-0.1960785956197918,-0.0171075904537474
1969-12-22,-0.0087931477355702,0.0049369732846191,-0.2464753084587402,-0.1752099425302785,-0.006979531873573
1969-12-23,-0.0038714551322529,0.0052838738779467,-0.2911873396772946,-0.1925159813220544,-0.002107977004055
1969-12-24,0.0104735749216615,0.0052012846653105,-0.3118899111225108,-0.2006581245452358,-0.0200504920062476
1969-12-26,0.0077566247383407,0.0050241098153031,-0.235284210882392,-0.1750503697043706,-0.0413254545389811
1969-12-29,-0.0069892104079949,0.0048529701911092,-0.1781116028889157,-0.1560172819586069,-0.0405936787303291
1969-12-30,0.0038282625594172,0.0050244834369952,-0.2198255245248069,-0.1707291313393008,-0.0539398368170989
1969-12-31,0.005009256847348,0.0048533310858748,-0.1910021888681832,-0.1612415598500047,-0.0717043506971935
1970-01-02,0.0101589812838902,0.0046880088121467,-0.1536775883461858,-0.1488868090511386,-0.0897130097066591
1970-01-05,0.0049340343230968,0.0045283180219723,-0.0784497669316321,-0.1239462477793205,-0.0860974414303035
1970-01-06,-0.0068713969511469,0.0043740668863482,-0.0423943218020886,-0.1118493631613514,-0.0674012294075296
1970-01-07,-0.002049096910377,0.0045840089599115,-0.0927016938318262,-0.1273489768272294,-0.0714789512249041
1970-01-08,0.0005396692421362,0.0044594990857388,-0.1082817682902089,-0.1322422587502297,-0.0759688561033229
1970-01-09,-0.0030257076954862,0.0043075921757222,-0.1046241209650861,-0.130894623574131,-0.0679498117041017
1970-01-12,-0.0076046491788623,0.0042338907386384,-0.1274324214704538,-0.1380577579818795,-0.0524992668531325
1970-01-13,0.0023962676377928,0.0045385173540886,-0.1777723854566973,-0.1545438344594681,-0.0654092199088953
1970-01-14,-0.002941622685717,0.0043839187917701,-0.1589216707005216,-0.148481950852601,-0.0527587372925397
